id,source,url,brand,name,category,is_ai,is_available,price,price_segment,cpu_brand,cpu_family,gpu_type,gpu_model,ram_gb,ram_type,storage_gb,storage_type,screen_size_inches,screen_res,screen_hz,os_family,weight_kg,battery_wh,avg_rating,review_count,satisfied_count
cps_laptop-lenovo-legion-5-15ahp10-83m00030vn,CellphoneS,https://cellphones.com.vn/laptop-lenovo-legion-5-15ahp10-83m00030vn.html,Lenovo,Laptop Lenovo Legion 5 15AHP10 83M00030VN,Gaming,True,True,39990000,Mid-high,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,24.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.9,80.0,0.0,0,0
cps_macbook-pro-14-m5-pro-15cpu-16-gpu-24gb-1tb,CellphoneS,https://cellphones.com.vn/macbook-pro-14-m5-pro-15cpu-16-gpu-24gb-1tb.html,Apple,MacBook Pro M5 Pro 14 inch 2026 15CPU 16GPU 24GB 1TB,Creator,True,True,59990000,Premium,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,72.4,5.0,1,0
cps_macbook-pro-14-m5-pro-15cpu-16-gpu-24gb-2tb,CellphoneS,https://cellphones.com.vn/macbook-pro-14-m5-pro-15cpu-16-gpu-24gb-2tb.html,Apple,MacBook Pro M5 Pro 14 inch 2026 15CPU 16GPU 24GB 2TB,Creator,True,True,70990000,Premium,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,2048.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,72.4,0.0,0,0
cps_laptop-hp-250r-g10-c3sh6at,CellphoneS,https://cellphones.com.vn/laptop-hp-250r-g10-c3sh6at.html,HP,Laptop HP 250R G10 C3SH6AT,Office,False,True,16990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,41.04,0.0,0,0
cps_laptop-msi-katana-15-b13udxk-2437vn,CellphoneS,https://cellphones.com.vn/laptop-msi-katana-15-b13udxk-2437vn.html,MSI,Laptop MSI Katana 15 B13UDXK-2437VN,Gaming,False,True,24190000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.4,53.5,0.0,0,0
cps_laptop-asus-vivobook-14-m1407ga-ly270w,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-14-m1407ga-ly270w.html,Asus,Laptop ASUS VivoBook 14 M1407GA-LY270W,Office,True,True,23490000,Mainstream,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,42.0,0.0,0,0
cps_laptop-hp-250-g10-b1ry5pt,CellphoneS,https://cellphones.com.vn/laptop-hp-250-g10-b1ry5pt.html,HP,Laptop HP 250 G10 B1RY5PT,Office,False,True,16390000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,41.04,0.0,0,0
cps_laptop-lenovo-thinkbook-16-g8-irl-21sh0093va,CellphoneS,https://cellphones.com.vn/laptop-lenovo-thinkbook-16-g8-irl-21sh0093va.html,Lenovo,Laptop Lenovo ThinkBook 16 G8 IRL 21SH0093VA,Office,False,True,18690000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,45.0,0.0,0,0
cps_macbook-pro-14-m5-pro-18cpu-20-gpu-24gb-2tb,CellphoneS,https://cellphones.com.vn/macbook-pro-14-m5-pro-18cpu-20-gpu-24gb-2tb.html,Apple,MacBook Pro M5 Pro 14 inch 2026 18CPU 20GPU 24GB 2TB,Creator,True,True,76490000,Premium,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,2048.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,72.4,0.0,0,0
cps_laptop-asus-tuf-gaming-f15-fx507zc4-hn095w,CellphoneS,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507zc4-hn095w.html,Asus,Laptop ASUS TUF Gaming F15 FX507ZC4-HN095W,Gaming,False,True,18990000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.3,56.0,5.0,2,0
cps_laptop-hp-15-fd0305tu-a2nl6pa,CellphoneS,https://cellphones.com.vn/laptop-hp-15-fd0305tu-a2nl6pa.html,HP,Laptop HP 15-FD0305TU A2NL6PA,Office,False,True,11490000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,256.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,41.0,5.0,1,0
cps_laptop-msi-katana-15-b13udxk-2270vn-16gb,CellphoneS,https://cellphones.com.vn/laptop-msi-katana-15-b13udxk-2270vn-16gb.html,MSI,Laptop MSI Katana 15 B13UDXK-2270VN,Gaming,False,True,21790000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.4,75.0,0.0,0,0
cps_laptop-lenovo-ideapad-slim-3-14arp10-83k6005vvn,CellphoneS,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k6005vvn.html,Lenovo,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K6005VVN,Office,False,True,18490000,Mainstream,AMD,AMD Ryzen,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,50.0,0.0,0,0
cps_laptop-gigabyte-aero-x16-eg61h-x161vh93vnc94dh-ryzen-ai-7,CellphoneS,https://cellphones.com.vn/laptop-gigabyte-aero-x16-eg61h-x161vh93vnc94dh-ryzen-ai-7.html,Gigabyte,Laptop Gigabyte AERO X16 EG61H-X161VH93VNC94DH,Creator,False,True,40590000,Mid-high,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,Other,Windows,,76.0,0.0,0,0
cps_laptop-msi-prestige-14-ai-evo-c2vmg-020vn,CellphoneS,https://cellphones.com.vn/laptop-msi-prestige-14-ai-evo-c2vmg-020vn.html,MSI,Laptop MSI Prestige 14 AI+ EVO C2VMG-020VN,Office,True,True,32790000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.7,90.0,0.0,0,0
cps_laptop-acer-gaming-aspire-7-a715-59g-57tu,CellphoneS,https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-59g-57tu.html,Acer,Laptop Acer Gaming Aspire 7 A715-59G-57TU,Gaming,False,True,19990000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.99,54.8,5.0,4,0
cps_laptop-asus-rog-strix-g18-g815lp-s9102w,CellphoneS,https://cellphones.com.vn/laptop-asus-rog-strix-g18-g815lp-s9102w.html,Asus,Laptop ASUS ROG Strix G18 G815LP-S9102W,Gaming,True,True,56990000,Premium,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"17.3"" - 18.0""",2K - 3K,240+,Windows,3.2,90.0,0.0,0,0
cps_laptop-lenovo-legion-5-15irx10-83ly00hrvn,CellphoneS,https://cellphones.com.vn/laptop-lenovo-legion-5-15irx10-83ly00hrvn.html,Lenovo,Laptop Lenovo Legion 5 15IRX10 83LY00HRVN,Gaming,False,True,38690000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.9,80.0,0.0,0,0
cps_laptop-dell-vostro-3530-2h1tpi7,CellphoneS,https://cellphones.com.vn/laptop-dell-vostro-3530-2h1tpi7.html,Dell,Laptop Dell Vostro 3530 2H1TPI7,Office,False,True,19490000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,41.0,5.0,1,0
cps_laptop-dell-14-dc14255-71083617-ryzen-ai-7,CellphoneS,https://cellphones.com.vn/laptop-dell-14-dc14255-71083617-ryzen-ai-7.html,Dell,Laptop Dell 14 DC14255 71083617,Office,True,True,24990000,Mainstream,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,54.0,0.0,0,0
cps_laptop-asus-zenbook-14-ux3405ca-pz188ws,CellphoneS,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz188ws.html,Asus,Laptop ASUS Zenbook 14 UX3405CA-PZ188WS,Office,True,True,33890000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,75.0,0.0,0,0
cps_laptop-dell-inspiron-14-5440-n5440-c7u165w11ibd2,CellphoneS,https://cellphones.com.vn/laptop-dell-inspiron-14-5440-n5440-c7u165w11ibd2.html,Dell,Laptop Dell Inspiron 14 5440 N5440-C7U165W11IBD2,Office,False,True,27490000,Mid-high,Intel,Intel Core,Dedicated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.56,54.0,0.0,0,0
cps_laptop-asus-vivobook-14-x1404za-nk389w,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-14-x1404za-nk389w.html,Asus,Laptop ASUS Vivobook 14 X1404ZA-NK389W,Office,False,True,14490000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,42.0,0.0,0,0
cps_laptop-msi-katana-15-b13udxk-2269vn-16gb,CellphoneS,https://cellphones.com.vn/laptop-msi-katana-15-b13udxk-2269vn-16gb.html,MSI,Laptop MSI Katana 15 B13UDXK-2269VN,Gaming,False,True,23790000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.4,75.0,0.0,0,0
cps_laptop-hp-250-g9-ag2k7at,CellphoneS,https://cellphones.com.vn/laptop-hp-250-g9-ag2k7at.html,HP,Laptop HP 250 G9 AG2K7AT,Office,False,True,14990000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,41.04,0.0,0,0
cps_laptop-gigabyte-gaming-a16-ga6h-cwhi3vnc94sh,CellphoneS,https://cellphones.com.vn/laptop-gigabyte-gaming-a16-ga6h-cwhi3vnc94sh.html,Gigabyte,Laptop Gigabyte Gaming A16 GA6H-CWHI3VNC94SH,Gaming,False,True,37990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,Other,Windows,,76.1,0.0,0,0
cps_laptop-asus-zenbook-14-um3406ga-qd073ws,CellphoneS,https://cellphones.com.vn/laptop-asus-zenbook-14-um3406ga-qd073ws.html,Asus,Laptop ASUS ZenBook 14 UM3406GA-QD073WS,Office,True,True,35390000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,120 - 165,Windows,1.2,75.0,0.0,0,0
cps_laptop-gigabyte-gaming-a16-ga6h-cthh3vn893sh,CellphoneS,https://cellphones.com.vn/laptop-gigabyte-gaming-a16-ga6h-cthh3vn893sh.html,Gigabyte,Laptop Gigabyte Gaming A16 GA6H-CTHH3VN893SH,Gaming,False,True,27490000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,76.1,0.0,0,0
cps_laptop-lenovo-thinkpad-e14-gen-7-21sx002yvn,CellphoneS,https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21sx002yvn.html,Lenovo,Laptop Lenovo ThinkPad E14 Gen 7 21SX002YVN,Office,True,True,27990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.34,48.0,0.0,0,0
cps_laptop-asus-vivobook-s14-s3407va-ly146w,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407va-ly146w.html,Asus,Laptop ASUS Vivobook S14 S3407VA-LY146W,Office,False,True,20190000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,70.0,0.0,0,0
cps_laptop-asus-vivobook-s-16-s5606ca-ri114ws,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-s-16-s5606ca-ri114ws.html,Asus,Laptop ASUS Vivobook S 16 S5606CA-RI114WS,Office,True,True,24990000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,60 - 90,Windows,1.7,75.0,0.0,0,0
cps_laptop-acer-swift-14-ai-sf14-51-75vp,CellphoneS,https://cellphones.com.vn/laptop-acer-swift-14-ai-sf14-51-75vp.html,Acer,Laptop Acer Swift 14 AI SF14-51-75VP,Office,True,True,34990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.2,65.0,5.0,1,0
cps_laptop-msi-katana-15-hx-b14wfk-267vn,CellphoneS,https://cellphones.com.vn/laptop-msi-katana-15-hx-b14wfk-267vn.html,MSI,Laptop MSI Katana 15 HX B14WFK-267VN,Gaming,False,True,43990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.4,75.0,0.0,0,0
cps_laptop-lenovo-loq-15iax9e-83lk0036vn,CellphoneS,https://cellphones.com.vn/laptop-lenovo-loq-15iax9e-83lk0036vn.html,Lenovo,Laptop Lenovo LOQ 15IAX9E 83LK0036VN,Gaming,False,True,17990000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,57.0,5.0,1,0
cps_laptop-asus-zenbook-s-16-um5606ka-rk127ws-ryzen-ai-7,CellphoneS,https://cellphones.com.vn/laptop-asus-zenbook-s-16-um5606ka-rk127ws-ryzen-ai-7.html,Asus,Laptop ASUS Zenbook S 16 UM5606KA-RK127WS,Office,True,True,40490000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,24.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.5,78.0,0.0,0,0
cps_laptop-lenovo-loq-15arp10e-83s0006qvn,CellphoneS,https://cellphones.com.vn/laptop-lenovo-loq-15arp10e-83s0006qvn.html,Lenovo,Laptop Lenovo LOQ 15ARP10E 83S0006QVN,Gaming,False,True,25490000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,57.5,5.0,1,0
cps_laptop-asus-tuf-gaming-f16-fx607vu-rl045w,CellphoneS,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607vu-rl045w.html,Asus,Laptop ASUS TUF Gaming F16 FX607VU-RL045W,Gaming,False,True,27190000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,56.0,5.0,1,0
cps_laptop-acer-gaming-nitro-v-15-propanel-anv15-52-72bm,CellphoneS,https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-72bm.html,Acer,Laptop Acer Gaming Nitro ProPanel ANV15-52-72BM,Gaming,False,True,33990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,76.0,0.0,0,0
cps_laptop-asus-vivobook-s14-s3407ca-ly095ws,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407ca-ly095ws.html,Asus,Laptop ASUS Vivobook S14 S3407CA-LY095WS,Office,True,True,24390000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,70.0,0.0,0,0
cps_surface-laptop-pro-7-core-i7-ram-16gb-ssd-512gb-12-3inch,CellphoneS,https://cellphones.com.vn/surface-laptop-pro-7-core-i7-ram-16gb-ssd-512gb-12-3inch.html,Other,Surface Pro 7,Office,False,True,56990000,Premium,Intel,Intel Core,Integrated,Intel Arc / Integrated,,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",Other,Other,Windows,,43.2,0.0,0,0
cps_laptop-asus-rog-strix-g16-g615jmr-s5155w,CellphoneS,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615jmr-s5155w.html,Asus,Laptop ASUS ROG Strix G16 G615JMR-S5155W,Gaming,False,True,44290000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.65,90.0,0.0,0,0
cps_laptop-hp-gaming-omen-16-am0129tx-bx9d1pa,CellphoneS,https://cellphones.com.vn/laptop-hp-gaming-omen-16-am0129tx-bx9d1pa.html,HP,Laptop HP Gaming OMEN 16-AM0129TX BX9D1PA,Gaming,True,True,46190000,Premium,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.43,83.0,0.0,0,0
cps_laptop-asus-vivobook-go-14-e1404fa-eb482w,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-go-14-e1404fa-eb482w.html,Asus,Laptop ASUS Vivobook Go 14 E1404FA-EB482W,Office,False,True,13690000,Budget,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,42.0,0.0,0,0
cps_laptop-gigabyte-gaming-a16-ga6h-cthi3vn893sh,CellphoneS,https://cellphones.com.vn/laptop-gigabyte-gaming-a16-ga6h-cthi3vn893sh.html,Gigabyte,Laptop Gigabyte Gaming A16 GA6H-CTHI3VN893SH,Gaming,False,True,29990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,76.1,0.0,0,0
cps_laptop-asus-gaming-v16-v3607vu-rp343w,CellphoneS,https://cellphones.com.vn/laptop-asus-gaming-v16-v3607vu-rp343w.html,Asus,Laptop ASUS Gaming V16 V3607VU-RP343W,Gaming,False,True,25190000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,63.0,0.0,0,0
cps_laptop-asus-zenbook-14-ux3405ca-st629w,CellphoneS,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-st629w.html,Asus,Laptop ASUS ZenBook 14 UX3405CA-ST629W,Office,True,True,35190000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,75.0,0.0,0,0
cps_laptop-asus-rog-strix-g18-g815lm-s9088w,CellphoneS,https://cellphones.com.vn/laptop-asus-rog-strix-g18-g815lm-s9088w.html,Asus,Laptop ASUS ROG Strix G18 G815LM-S9088W,Gaming,True,True,50990000,Premium,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"17.3"" - 18.0""",2K - 3K,240+,Windows,3.2,90.0,0.0,0,0
cps_laptop-asus-vivobook-go-15-e1504fa-nj454w,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-go-15-e1504fa-nj454w.html,Asus,Laptop ASUS Vivobook GO 15 E1504FA-NJ454W,Office,False,True,13190000,Budget,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,42.0,4.6,5,0
cps_laptop-hp-240-g8-518v8pa,CellphoneS,https://cellphones.com.vn/laptop-hp-240-g8-518v8pa.html,HP,Laptop HP 240 G8 518V8PA,Office,False,True,18990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,41.04,0.0,0,0
cps_laptop-lenovo-ideapad-slim-5-14q8x9-83hl005avn,CellphoneS,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14q8x9-83hl005avn.html,Lenovo,Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL005AVN,Office,True,True,19990000,Mainstream,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,57.0,0.0,0,0
cps_laptop-asus-zenbook-14-ux3405ca-pz368ws,CellphoneS,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz368ws.html,Asus,Laptop ASUS Zenbook 14 UX3405CA-PZ368WS,Office,True,True,31690000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,75.0,0.0,0,0
cps_laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r0y4,CellphoneS,https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r0y4.html,Acer,Laptop Acer Gaming Nitro ProPanel ANV15-41-R0Y4,Gaming,False,True,28990000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,57.0,5.0,1,0
cps_macbook-air-13-m5-10-cpu-8-gpu-16gb-512gb,CellphoneS,https://cellphones.com.vn/macbook-air-13-m5-10-cpu-8-gpu-16gb-512gb.html,Apple,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB,Office,True,True,29990000,Mid-high,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,16.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,MacOS,1.23,53.8,5.0,5,0
cps_laptop-dell-15-dc15250-79n4m,CellphoneS,https://cellphones.com.vn/laptop-dell-15-dc15250-79n4m.html,Dell,Laptop Dell 15 DC15250 79N4M,Office,False,True,12490000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,41.0,0.0,0,0
cps_laptop-dell-14-dc14255-dc4ai5278w1-ryzen-ai-5,CellphoneS,https://cellphones.com.vn/laptop-dell-14-dc14255-dc4ai5278w1-ryzen-ai-5.html,Dell,Laptop Dell 14 DC14255 DC4AI5278W1,Office,True,True,20690000,Mainstream,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,54.0,0.0,0,0
cps_laptop-msi-sword-16-hx-b14vekg-459vn,CellphoneS,https://cellphones.com.vn/laptop-msi-sword-16-hx-b14vekg-459vn.html,MSI,Laptop MSI Sword 16 HX B14VEKG-459VN,Office,False,True,32990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,65.0,0.0,0,0
cps_laptop-asus-vivobook-s14-m3407ga-sf030w,CellphoneS,https://cellphones.com.vn/laptop-asus-vivobook-s14-m3407ga-sf030w.html,Asus,Laptop ASUS VivoBook S14 M3407GA-SF030W,Office,True,True,27190000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,70.0,0.0,0,0
cps_macbook-pro-16-m5-max-18cpu-32-gpu-36gb-2tb,CellphoneS,https://cellphones.com.vn/macbook-pro-16-m5-max-18cpu-32-gpu-36gb-2tb.html,Apple,MacBook Pro M5 Max 16 inch 2026 18CPU 32GPU 36GB 2TB,Creator,True,True,104990000,Premium,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,,Unified,2048.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,MacOS,2.14,100.0,0.0,0,0
cps_laptop-gigabyte-gaming-a16-ga6h-cmhh2vn893sh,CellphoneS,https://cellphones.com.vn/laptop-gigabyte-gaming-a16-ga6h-cmhh2vn893sh.html,Gigabyte,Laptop Gigabyte Gaming A16 GA6H-CMHH2VN893SH,Gaming,False,True,25990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,76.1,0.0,0,0
cps_laptop-hp-250r-g9-c40ljat,CellphoneS,https://cellphones.com.vn/laptop-hp-250r-g9-c40ljat.html,HP,Laptop HP 250R G9 C40LJAT,Office,False,True,16990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,41.04,0.0,0,0
